Date & Time,Inside Temp - °C,Inside Hum - %,Inside Dew Point - °C,Inside Heat Index - °C,Barometer - in Hg,Absolute Pressure - in Hg,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Avg Wind Speed - km/h,Wind Chill - °C,Heat Index - °C,THW Index - °C,Wind Run - km,THSW Index - °C,,,,,,,,,,,,,,,,,,,,,,,,,,Solar Rad - W/m^2,,,UV Index
08-03-2023 12:30,30,75,26,38,29.68,29.67,29,84,26,26,8,29,34,34,0.6,40,,,,,,,,,,,,,,,,,,,,,,,,,,507,,,6
08-03-2023 12:35,31,75,26,38,29.68,29.67,29,84,26,26,7,29,35,35,0.6,41,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,6
08-03-2023 12:40,31,75,26,38,29.69,29.67,29,84,26,26,8,29,35,35,0.7,42,,,,,,,,,,,,,,,,,,,,,,,,,,575,,,6
08-03-2023 12:45,31,75,26,38,29.69,29.67,29,83,26,26,9,29,35,35,0.7,41,,,,,,,,,,,,,,,,,,,,,,,,,,514,,,6
08-03-2023 12:50,31,75,26,38,29.68,29.67,29,83,26,26,7,29,35,35,0.6,41,,,,,,,,,,,,,,,,,,,,,,,,,,415,,,5
08-03-2023 12:55,30,75,26,38,29.68,29.67,29,83,26,27,7,29,36,36,0.6,41,,,,,,,,,,,,,,,,,,,,,,,,,,437,,,7
08-03-2023 13:00,31,75,26,38,29.68,29.66,29,83,26,27,8,29,36,36,0.6,43,,,,,,,,,,,,,,,,,,,,,,,,,,780,,,7
08-03-2023 13:05,31,75,26,38,29.67,29.66,29,83,26,27,9,29,36,36,0.7,42,,,,,,,,,,,,,,,,,,,,,,,,,,307,,,4
08-03-2023 13:10,31,75,26,38,29.67,29.66,29,84,26,26,8,29,35,35,0.7,39,,,,,,,,,,,,,,,,,,,,,,,,,,321,,,4
08-03-2023 13:15,31,75,26,38,29.67,29.66,29,85,26,27,10,29,35,35,0.8,40,,,,,,,,,,,,,,,,,,,,,,,,,,415,,,6
08-03-2023 13:20,31,76,26,38,29.67,29.66,29,84,26,26,9,29,35,35,0.8,40,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,4
08-03-2023 13:25,31,75,26,38,29.68,29.66,29,85,26,26,8,29,35,35,0.7,40,,,,,,,,,,,,,,,,,,,,,,,,,,457,,,5
08-03-2023 13:30,31,75,26,38,29.67,29.65,29,84,26,26,10,29,35,35,0.8,41,,,,,,,,,,,,,,,,,,,,,,,,,,536,,,6
08-03-2023 13:35,31,75,26,38,29.67,29.66,29,84,26,26,8,29,35,35,0.7,41,,,,,,,,,,,,,,,,,,,,,,,,,,579,,,5
08-03-2023 13:40,31,75,26,38,29.67,29.66,28,82,25,25,17,28,32,32,1.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,1
08-03-2023 13:45,31,75,26,38,29.67,29.66,27,86,24,25,13,27,31,31,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,289,,,4
08-03-2023 13:50,31,75,26,38,29.67,29.65,27,85,24,25,15,26,31,30,1.3,33,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,4
08-03-2023 13:55,31,74,26,38,29.66,29.65,27,85,24,25,11,27,31,30,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,3
08-03-2023 14:00,31,74,25,38,29.66,29.65,27,85,24,25,15,27,31,31,1.3,33,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,2
08-03-2023 14:05,31,74,25,38,29.66,29.65,27,84,24,25,16,27,32,31,1.4,32,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,2
08-03-2023 14:10,31,74,25,38,29.66,29.65,28,84,25,25,13,27,32,31,1.1,32,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,2
08-03-2023 14:15,31,74,25,38,29.66,29.64,28,85,25,26,12,27,32,32,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,2
08-03-2023 14:20,31,74,25,38,29.66,29.65,28,85,25,26,11,28,33,33,0.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,3
08-03-2023 14:25,31,74,25,38,29.66,29.64,28,85,25,26,11,28,33,33,0.9,36,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,3
08-03-2023 14:30,31,74,26,38,29.66,29.64,28,85,25,26,12,28,33,33,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,361,,,4
08-03-2023 14:35,31,74,25,38,29.65,29.64,28,85,25,26,12,28,34,33,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,393,,,4
08-03-2023 14:40,31,74,26,38,29.65,29.64,28,84,25,26,13,28,34,34,1.1,37,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,3
08-03-2023 14:45,31,75,26,38,29.66,29.64,28,84,25,26,14,28,33,32,1.1,35,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,1
08-03-2023 14:50,31,75,26,38,29.65,29.64,28,86,25,26,13,27,32,32,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,3
08-03-2023 14:55,31,75,26,38,29.65,29.63,28,87,25,26,11,27,32,32,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,2
08-03-2023 15:00,31,75,26,38,29.65,29.63,27,88,25,26,9,27,32,32,0.7,34,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,2
08-03-2023 15:05,31,75,26,38,29.65,29.63,27,88,25,26,8,27,32,32,0.7,35,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,3
08-03-2023 15:10,31,76,26,39,29.65,29.63,28,88,26,26,9,28,33,33,0.7,37,,,,,,,,,,,,,,,,,,,,,,,,,,397,,,4
08-03-2023 15:15,30,78,26,38,29.64,29.63,28,88,26,26,10,28,33,33,0.8,38,,,,,,,,,,,,,,,,,,,,,,,,,,446,,,4
08-03-2023 15:20,30,78,26,38,29.65,29.63,28,87,26,26,11,28,34,34,0.9,39,,,,,,,,,,,,,,,,,,,,,,,,,,467,,,4
08-03-2023 15:25,30,78,26,38,29.65,29.63,28,86,26,26,8,28,34,34,0.6,39,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,3
08-03-2023 15:30,30,77,26,38,29.64,29.63,28,85,25,26,12,28,34,34,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,204,,,2
08-03-2023 15:35,30,77,26,38,29.64,29.63,28,85,25,26,11,28,34,34,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,2
08-03-2023 15:40,30,77,26,38,29.64,29.63,28,84,25,26,11,28,34,33,0.9,36,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,2
08-03-2023 15:45,31,77,26,38,29.64,29.63,28,85,25,26,11,28,34,34,0.9,36,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,2
08-03-2023 15:50,31,76,26,38,29.64,29.63,28,84,25,26,12,28,34,33,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,255,,,2
08-03-2023 15:55,30,76,26,38,29.64,29.63,28,84,25,26,12,28,34,33,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,2
08-03-2023 16:00,30,76,26,38,29.64,29.63,28,84,25,26,12,28,34,33,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,2
08-03-2023 16:05,31,76,26,38,29.64,29.63,28,84,25,26,10,28,33,33,0.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,1
08-03-2023 16:10,31,76,26,38,29.64,29.63,28,84,25,26,12,28,33,33,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,1
08-03-2023 16:15,31,75,26,38,29.64,29.63,28,82,24,25,16,27,32,32,1.3,32,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,1
08-03-2023 16:20,30,75,26,38,29.65,29.63,28,81,24,25,14,27,32,31,1.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,0
08-03-2023 16:25,31,75,26,38,29.64,29.62,28,81,24,25,9,27,32,31,0.8,32,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,0
08-03-2023 16:30,30,75,25,37,29.64,29.63,28,82,24,25,9,28,32,32,0.7,32,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,0
08-03-2023 16:35,30,75,25,38,29.64,29.62,28,83,25,25,10,28,32,32,0.8,32,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,0
08-03-2023 16:40,30,75,25,38,29.64,29.62,28,84,25,26,10,28,33,33,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,0
08-03-2023 16:45,30,75,25,38,29.64,29.63,28,84,25,26,10,28,33,33,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,0
08-03-2023 16:50,30,75,25,37,29.64,29.63,28,84,25,26,10,28,33,33,0.9,34,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,0
08-03-2023 16:55,30,75,25,37,29.64,29.63,28,84,25,26,11,28,33,33,0.9,34,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,1
08-03-2023 17:00,30,75,25,37,29.64,29.62,28,84,25,26,10,28,33,33,0.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,1
08-03-2023 17:05,31,75,26,38,29.64,29.63,28,84,25,26,10,28,34,34,0.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,0
08-03-2023 17:10,30,75,26,38,29.64,29.63,28,85,25,26,10,28,33,33,0.8,34,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,1
08-03-2023 17:15,30,75,26,38,29.65,29.63,28,85,25,26,11,28,33,33,0.9,34,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,0
08-03-2023 17:20,31,75,26,38,29.65,29.63,27,86,25,25,12,27,31,31,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,0
08-03-2023 17:25,30,75,26,38,29.65,29.64,27,88,25,25,12,27,31,31,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,0
08-03-2023 17:30,31,75,26,38,29.65,29.63,27,88,25,25,8,27,31,31,0.7,31,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,0
08-03-2023 17:35,31,75,26,38,29.65,29.64,27,88,25,26,12,27,31,31,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,0
08-03-2023 17:40,31,75,26,38,29.65,29.64,27,87,25,26,11,27,32,32,0.9,32,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,0
08-03-2023 17:45,31,75,26,38,29.65,29.64,28,87,25,26,9,28,32,32,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,0
08-03-2023 17:50,31,75,26,38,29.66,29.64,28,87,25,26,9,28,32,32,0.7,33,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,0
08-03-2023 17:55,31,75,26,38,29.66,29.64,28,87,25,26,8,28,33,33,0.7,33,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,0
08-03-2023 18:00,31,75,26,38,29.66,29.64,28,87,25,26,8,28,33,33,0.7,33,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,0
08-03-2023 18:05,31,75,26,38,29.66,29.64,28,87,25,26,10,28,33,33,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,0
08-03-2023 18:10,31,75,26,38,29.66,29.64,28,87,25,26,8,28,33,33,0.7,32,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,0
08-03-2023 18:15,31,75,26,38,29.66,29.64,28,86,25,26,10,28,33,33,0.8,32,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,0
08-03-2023 18:20,31,75,26,38,29.66,29.64,28,86,25,26,9,28,33,33,0.7,33,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,0
08-03-2023 18:25,31,75,26,38,29.66,29.65,28,86,25,26,12,28,33,33,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,0
08-03-2023 18:30,30,75,26,38,29.67,29.65,28,86,25,26,12,28,33,32,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,0
08-03-2023 18:35,31,76,26,38,29.67,29.65,28,86,25,26,10,28,33,33,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,0
08-03-2023 18:40,30,76,26,38,29.67,29.65,28,86,25,26,12,28,33,33,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,0
08-03-2023 18:45,31,75,26,38,29.66,29.65,28,86,25,26,8,28,33,33,0.7,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0
08-03-2023 18:50,31,75,26,38,29.67,29.65,28,86,25,26,10,28,33,33,0.9,32,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0
08-03-2023 18:55,31,75,26,38,29.67,29.65,27,86,25,25,11,27,31,31,0.9,31,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-03-2023 19:00,31,75,26,38,29.67,29.66,27,87,25,25,10,27,31,31,0.8,30,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-03-2023 19:05,31,75,26,38,29.67,29.66,27,88,25,25,12,27,31,31,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-03-2023 19:10,31,75,26,38,29.67,29.66,27,88,25,25,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-03-2023 19:15,31,75,26,38,29.68,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:20,31,75,26,38,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:25,31,75,26,38,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:30,31,75,26,38,29.68,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:35,30,75,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:40,30,75,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:45,30,76,26,38,29.68,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:50,30,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 19:55,30,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:00,30,76,26,38,29.68,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:05,31,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:10,31,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:15,31,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:20,30,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:25,31,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:30,31,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:35,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:40,30,76,26,38,29.69,29.68,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:45,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:50,31,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 20:55,30,76,26,38,29.69,29.68,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:00,31,76,26,38,29.69,29.68,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:05,30,75,26,37,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:10,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:15,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:20,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:25,30,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:30,30,75,26,37,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:35,30,75,26,37,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:40,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:45,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:50,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 21:55,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:00,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:05,30,76,26,38,29.69,29.68,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:10,31,75,26,38,29.69,29.68,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:15,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:20,30,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:25,31,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:30,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:35,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:40,31,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:45,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:50,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 22:55,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:00,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:05,30,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:10,31,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:15,31,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:20,31,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:25,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:30,31,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:35,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:40,30,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:45,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:50,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-03-2023 23:55,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:00,30,76,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:05,30,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:10,30,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:15,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:20,31,75,26,38,29.69,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:25,30,75,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:30,30,75,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:35,30,75,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:40,30,75,26,37,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:45,30,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:50,30,76,26,38,29.68,29.67,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 00:55,30,76,26,38,29.68,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:00,30,76,26,38,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:05,30,76,26,38,29.68,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:10,30,76,26,38,29.68,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:15,30,75,26,38,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:20,30,75,25,37,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:25,30,76,25,37,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:30,30,76,26,38,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:35,30,75,26,38,29.67,29.66,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:40,30,75,26,38,29.67,29.65,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:45,30,75,25,37,29.67,29.65,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:50,30,75,26,38,29.67,29.65,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 01:55,31,75,26,38,29.67,29.65,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:00,31,75,26,38,29.67,29.65,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:05,31,75,26,38,29.66,29.65,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:10,31,75,26,38,29.66,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:15,31,75,26,38,29.66,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:20,30,75,26,38,29.65,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:25,30,75,26,38,29.66,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:30,30,75,26,38,29.65,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:35,30,75,25,37,29.65,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:40,30,75,25,37,29.65,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:45,30,75,26,38,29.65,29.63,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:50,30,76,26,37,29.65,29.63,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 02:55,30,75,26,38,29.65,29.64,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-04-2023 03:00,30,76,26,38,29.65,29.63,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
