Rajbhavan Airlink,,,,,,,,,
4/1/23 12:00 AM : 1 Month,,,,,,,,,
,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink
,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink
,,,,,,,,,
Date & Time,AQI,PM 1 - ug/m³,PM 2.5 - ug/m³,PM 10 - ug/m³,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Heat Index - °C
4/1/2023 0:00,3,3,4,5,28,68,22,23,31
4/1/2023 0:15,3,3,4,6,28,68,22,23,31
4/1/2023 0:30,4,4,5,6,28,68,22,23,31
4/1/2023 0:45,4,3,4,6,28,68,22,23,31
4/1/2023 1:00,4,4,5,6,28,68,22,23,31
4/1/2023 1:15,4,4,5,6,28,68,22,23,31
4/1/2023 1:30,4,4,5,6,28,69,22,23,31
4/1/2023 1:45,5,5,6,8,28,69,22,24,31
4/1/2023 2:00,5,5,7,8,28,69,22,23,31
4/1/2023 2:15,5,5,7,8,28,69,22,24,31
4/1/2023 2:30,5,4,6,8,28,69,22,24,31
4/1/2023 2:45,5,4,6,7,28,70,22,24,31
4/1/2023 3:00,5,5,6,8,28,70,22,24,31
4/1/2023 3:15,5,5,7,8,28,70,22,24,31
4/1/2023 3:30,5,5,7,8,28,70,22,24,31
4/1/2023 3:45,5,5,7,9,28,70,22,23,31
4/1/2023 4:00,6,5,7,9,28,70,22,23,31
4/1/2023 4:15,6,6,8,10,28,69,22,23,31
4/1/2023 4:30,6,6,8,10,28,69,22,23,31
4/1/2023 4:45,7,6,8,10,28,68,22,23,31
4/1/2023 5:00,7,6,8,10,28,67,22,23,31
4/1/2023 5:15,6,6,8,9,28,67,22,23,31
4/1/2023 5:30,7,6,8,10,28,67,21,23,31
4/1/2023 5:45,9,8,12,13,28,69,22,23,31
4/1/2023 6:00,11,10,14,15,28,69,22,23,31
4/1/2023 6:15,13,12,17,19,28,69,22,23,31
4/1/2023 6:30,21,18,26,29,28,69,22,23,31
4/1/2023 6:45,22,19,28,31,28,69,22,23,31
4/1/2023 7:00,24,21,30,34,28,69,22,23,31
4/1/2023 7:15,25,21,31,34,28,69,22,23,31
4/1/2023 7:30,21,19,27,29,28,68,21,23,30
4/1/2023 7:45,23,20,29,32,28,69,22,23,31
4/1/2023 8:00,25,21,32,36,28,80,24,25,32
4/1/2023 8:15,26,22,33,38,28,81,24,25,32
4/1/2023 8:30,26,22,32,37,28,80,24,25,32
4/1/2023 8:45,21,18,26,28,28,77,24,24,32
4/1/2023 9:00,12,11,15,17,28,73,23,24,31
4/1/2023 9:15,10,9,12,13,28,69,22,23,31
4/1/2023 9:30,8,7,10,11,28,68,22,23,31
4/1/2023 9:45,8,7,10,11,28,67,22,23,31
4/1/2023 10:00,10,9,12,14,28,65,21,23,31
4/1/2023 10:15,8,7,10,11,29,65,21,23,31
4/1/2023 10:30,7,7,9,10,29,64,21,23,31
4/1/2023 10:45,9,8,11,13,29,64,21,23,31
4/1/2023 11:00,10,9,12,14,29,64,21,23,32
4/1/2023 11:15,9,9,11,12,29,64,21,23,32
4/1/2023 11:30,8,8,10,11,29,64,21,23,32
4/1/2023 11:45,8,8,10,11,29,64,22,23,32
4/1/2023 12:00,9,9,12,13,29,64,22,23,32
4/1/2023 12:15,9,9,11,12,29,62,21,23,32
4/1/2023 12:30,9,8,11,12,29,63,21,23,32
4/1/2023 12:45,8,8,10,11,29,62,21,23,32
4/1/2023 13:00,8,8,10,11,29,62,21,23,32
4/1/2023 13:15,8,8,10,12,29,64,22,23,32
4/1/2023 13:30,8,8,10,12,29,64,22,23,32
4/1/2023 13:45,8,7,10,11,29,64,22,23,32
4/1/2023 14:00,6,6,8,9,29,64,22,23,32
4/1/2023 14:15,6,6,8,9,29,64,22,23,32
4/1/2023 14:30,6,6,8,9,29,64,22,24,33
4/1/2023 14:45,6,6,8,9,29,65,22,24,33
4/1/2023 15:00,6,6,8,9,29,66,22,24,33
4/1/2023 15:15,6,6,8,9,29,65,22,24,33
4/1/2023 15:30,6,6,7,8,29,65,22,24,32
4/1/2023 15:45,5,5,7,8,29,64,22,23,32
4/1/2023 16:00,5,5,6,7,29,64,22,23,32
4/1/2023 16:15,5,5,7,7,29,65,22,24,32
4/1/2023 16:30,5,5,7,8,29,65,22,23,32
4/1/2023 16:45,6,6,7,9,29,65,22,23,32
4/1/2023 17:00,6,6,8,9,29,66,22,24,32
4/1/2023 17:15,6,6,8,9,29,65,22,23,32
4/1/2023 17:30,6,6,8,9,29,65,22,23,32
4/1/2023 17:45,6,6,7,9,29,65,22,23,32
4/1/2023 18:00,6,6,8,9,29,65,22,23,32
4/1/2023 18:15,7,6,8,9,29,66,22,23,32
4/1/2023 18:30,6,6,7,8,29,66,22,23,32
4/1/2023 18:45,6,6,8,9,29,66,22,23,31
4/1/2023 19:00,7,7,8,10,29,66,22,23,32
4/1/2023 19:15,7,7,9,10,29,65,21,23,31
4/1/2023 19:30,6,6,8,9,29,65,21,23,31
4/1/2023 19:45,7,7,8,9,29,65,21,23,31
4/1/2023 20:00,7,7,9,10,29,66,22,23,31
4/1/2023 20:15,6,6,8,9,29,66,22,23,31
4/1/2023 20:30,6,6,8,9,29,66,22,23,31
4/1/2023 20:45,6,6,7,8,29,66,21,23,31
4/1/2023 21:00,6,6,8,8,29,66,22,23,31
4/1/2023 21:15,6,6,8,8,29,66,22,23,31
4/1/2023 21:30,6,6,7,8,29,65,21,23,31
4/1/2023 21:45,6,6,7,8,29,65,21,23,31
4/1/2023 22:00,6,6,7,8,29,65,21,23,31
4/1/2023 22:15,6,6,7,8,29,65,21,23,31
4/1/2023 22:30,6,6,7,8,29,66,21,23,31
4/1/2023 22:45,6,6,7,8,29,65,21,23,31
4/1/2023 23:00,5,5,7,8,28,65,21,23,31
4/1/2023 23:15,5,5,6,7,28,64,21,23,31
4/1/2023 23:30,5,5,6,7,28,64,21,23,31
4/1/2023 23:45,4,4,6,6,28,64,21,23,31
4/2/2023 0:00,4,5,6,6,28,65,21,23,31
4/2/2023 0:15,5,5,6,6,28,64,21,23,31
4/2/2023 0:30,5,5,6,6,28,64,21,23,31
4/2/2023 0:45,5,5,6,6,28,64,21,22,31
4/2/2023 1:00,5,5,6,6,28,64,21,22,30
4/2/2023 1:15,4,4,5,6,28,63,21,22,30
4/2/2023 1:30,4,4,5,6,28,62,20,22,30
4/2/2023 1:45,4,4,5,6,28,63,21,22,30
4/2/2023 2:00,4,4,5,6,28,62,20,22,30
4/2/2023 2:15,4,4,5,5,28,64,21,22,30
4/2/2023 2:30,4,4,5,6,28,64,21,23,30
4/2/2023 2:45,4,4,5,6,28,65,21,23,30
4/2/2023 3:00,4,4,5,6,28,66,21,23,30
4/2/2023 3:15,4,4,5,6,28,66,21,23,31
4/2/2023 3:30,4,4,5,6,28,66,21,23,31
4/2/2023 3:45,4,4,5,6,28,67,21,23,31
4/2/2023 4:00,4,4,5,6,28,67,21,23,30
4/2/2023 4:15,4,4,5,6,28,67,21,23,30
4/2/2023 4:30,4,4,5,6,28,66,21,23,30
4/2/2023 4:45,4,4,5,6,28,66,21,23,30
4/2/2023 5:00,4,4,5,6,28,66,21,23,30
4/2/2023 5:15,4,4,5,6,28,66,21,23,30
4/2/2023 5:30,4,4,5,6,28,67,21,23,30
4/2/2023 5:45,4,4,5,6,28,66,21,23,30
4/2/2023 6:00,5,4,6,7,28,67,21,23,30
4/2/2023 6:15,7,6,8,9,28,67,21,23,30
4/2/2023 6:30,11,10,14,15,28,68,21,23,30
4/2/2023 6:45,14,13,18,20,28,68,21,23,30
4/2/2023 7:00,21,18,26,28,28,68,21,23,30
4/2/2023 7:15,25,21,31,35,28,68,21,23,30
4/2/2023 7:30,23,20,29,32,28,68,22,23,30
4/2/2023 7:45,20,18,24,26,28,68,21,23,30
4/2/2023 8:00,21,19,26,28,28,70,22,23,31
4/2/2023 8:15,22,19,27,30,28,73,23,24,31
4/2/2023 8:30,14,13,17,19,28,74,23,24,31
4/2/2023 8:45,9,9,11,12,28,72,22,24,31
4/2/2023 9:00,9,9,11,12,28,72,22,24,31
4/2/2023 9:15,9,9,12,13,28,70,22,24,31
4/2/2023 9:30,9,8,11,12,28,70,22,24,31
4/2/2023 9:45,11,10,13,14,28,68,22,23,31
4/2/2023 10:00,13,13,17,18,28,68,22,23,31
4/2/2023 10:15,14,13,18,19,29,68,22,23,31
4/2/2023 10:30,10,10,12,14,29,67,22,23,32
4/2/2023 10:45,10,9,12,14,29,67,22,23,32
4/2/2023 11:00,10,9,12,13,29,67,22,24,32
4/2/2023 11:15,11,10,14,15,29,67,22,24,32
4/2/2023 11:30,12,11,15,16,29,66,22,24,32
4/2/2023 11:45,13,12,16,18,29,67,22,24,32
4/2/2023 12:00,12,11,15,16,29,67,22,24,32
4/2/2023 12:15,11,10,14,15,29,66,22,24,32
4/2/2023 12:30,7,7,9,11,29,66,22,24,32
4/2/2023 12:45,5,5,6,8,29,65,22,23,32
4/2/2023 13:00,5,5,6,8,29,65,22,23,32
4/2/2023 13:15,5,4,6,7,29,65,22,24,32
4/2/2023 13:30,5,4,6,7,29,66,22,24,33
4/2/2023 13:45,5,4,6,7,29,65,22,24,32
4/2/2023 14:00,4,4,5,6,29,65,22,24,33
4/2/2023 14:15,5,5,6,7,29,64,22,23,32
4/2/2023 14:30,5,5,6,7,29,63,21,23,32
4/2/2023 14:45,5,5,6,8,29,65,22,23,32
4/2/2023 15:00,5,5,6,7,29,64,22,23,32
4/2/2023 15:15,5,5,7,8,29,65,22,23,32
4/2/2023 15:30,5,5,7,8,29,63,21,23,32
4/2/2023 15:45,6,6,8,8,29,65,22,23,32
4/2/2023 16:00,6,6,8,9,29,64,21,23,32
4/2/2023 16:15,6,6,8,9,29,64,21,23,31
4/2/2023 16:30,6,6,8,8,29,65,21,23,31
4/2/2023 16:45,6,6,8,9,29,63,21,23,31
4/2/2023 17:00,6,6,8,8,29,65,21,23,31
4/2/2023 17:15,7,6,8,9,29,65,22,23,32
4/2/2023 17:30,6,6,7,8,29,64,21,23,31
4/2/2023 17:45,6,6,7,8,29,64,21,23,31
4/2/2023 18:00,6,6,7,8,29,65,21,23,31
4/2/2023 18:15,6,6,7,8,29,66,22,23,31
4/2/2023 18:30,5,5,6,7,29,64,21,23,31
4/2/2023 18:45,6,6,7,8,29,65,21,23,31
4/2/2023 19:00,6,6,7,8,29,65,21,23,31
4/2/2023 19:15,6,6,8,8,29,66,21,23,31
4/2/2023 19:30,7,7,9,10,28,66,21,23,31
4/2/2023 19:45,6,6,8,8,28,66,21,23,31
4/2/2023 20:00,6,6,8,9,28,68,22,23,31
4/2/2023 20:15,5,5,7,7,28,67,22,23,31
4/2/2023 20:30,6,6,7,8,28,67,22,23,31
4/2/2023 20:45,5,5,6,7,28,66,21,23,31
4/2/2023 21:00,5,5,6,7,28,66,21,23,31
4/2/2023 21:15,5,5,6,6,28,66,22,23,31
4/2/2023 21:30,5,5,6,7,28,66,21,23,31
4/2/2023 21:45,5,5,6,7,28,66,21,23,31
4/2/2023 22:00,7,6,8,9,28,66,21,23,31
4/2/2023 22:15,6,6,8,8,28,66,21,23,31
4/2/2023 22:30,6,6,8,8,28,66,21,23,31
4/2/2023 22:45,6,6,7,8,28,66,22,23,31
4/2/2023 23:00,5,6,7,8,28,66,21,23,31
4/2/2023 23:15,5,5,6,7,28,65,21,23,31
4/2/2023 23:30,5,5,6,7,28,66,21,23,31
4/2/2023 23:45,5,5,6,7,28,66,21,23,31
4/3/2023 0:00,5,5,6,7,28,66,21,23,31
4/3/2023 0:15,5,5,6,7,28,66,21,23,31
4/3/2023 0:30,5,5,6,7,28,66,21,23,31
4/3/2023 0:45,5,5,6,7,28,66,21,23,31
4/3/2023 1:00,5,5,7,7,28,66,21,23,31
4/3/2023 1:15,5,5,6,7,28,67,21,23,31
4/3/2023 1:30,5,5,6,7,28,67,21,23,31
4/3/2023 1:45,4,4,5,6,28,67,21,23,31
4/3/2023 2:00,4,4,5,6,28,66,21,23,31
4/3/2023 2:15,4,4,5,6,28,67,21,23,31
4/3/2023 2:30,4,4,5,6,28,68,22,23,31
4/3/2023 2:45,4,4,5,6,28,67,21,23,31
4/3/2023 3:00,4,4,5,6,28,67,21,23,30
4/3/2023 3:15,4,3,4,5,28,67,21,23,31
4/3/2023 3:30,4,4,5,6,28,67,21,23,30
4/3/2023 3:45,4,4,5,6,28,67,21,23,30
4/3/2023 4:00,4,4,5,6,28,66,21,23,30
4/3/2023 4:15,4,4,5,6,28,67,21,23,30
4/3/2023 4:30,4,4,5,6,28,66,21,23,30
4/3/2023 4:45,4,4,5,6,28,66,21,23,30
4/3/2023 5:00,4,4,6,6,28,67,21,23,30
4/3/2023 5:15,4,4,5,6,28,67,21,23,30
4/3/2023 5:30,4,4,6,6,28,66,21,23,30
4/3/2023 5:45,4,4,5,6,28,67,21,23,30
4/3/2023 6:00,5,5,6,7,28,67,21,23,30
4/3/2023 6:15,5,5,6,7,28,67,21,23,30
4/3/2023 6:30,7,7,9,10,28,68,21,23,30
4/3/2023 6:45,12,12,15,16,28,69,22,23,30
4/3/2023 7:00,15,14,18,19,28,70,22,23,31
4/3/2023 7:15,16,16,20,22,28,71,22,23,31
4/3/2023 7:30,17,16,21,23,28,71,22,24,31
4/3/2023 7:45,17,17,22,23,28,71,22,24,31
4/3/2023 8:00,21,19,26,27,28,70,22,24,31
4/3/2023 8:15,22,20,28,30,28,81,24,25,33
4/3/2023 8:30,27,23,33,38,28,87,26,26,34
4/3/2023 8:45,29,25,36,42,28,88,26,26,34
4/3/2023 9:00,30,25,37,44,28,87,26,26,33
4/3/2023 9:15,30,26,38,45,28,90,26,26,34
4/3/2023 9:30,32,27,40,47,28,90,26,27,34
4/3/2023 9:45,30,26,37,44,28,85,25,26,33
4/3/2023 10:00,29,25,36,41,28,80,24,25,33
4/3/2023 10:15,27,23,34,38,28,77,24,25,32
4/3/2023 10:30,26,22,32,36,28,75,24,25,33
4/3/2023 10:45,19,18,24,26,29,74,24,25,33
4/3/2023 11:00,10,10,12,13,29,72,23,24,33
4/3/2023 11:15,9,9,12,12,29,70,23,24,32
4/3/2023 11:30,7,7,8,9,29,70,23,24,33
4/3/2023 11:45,8,8,10,11,29,68,23,24,33
4/3/2023 12:00,7,7,9,10,29,68,22,24,32
4/3/2023 12:15,8,8,9,10,29,67,22,24,33
4/3/2023 12:30,8,8,10,11,29,66,22,24,32
4/3/2023 12:45,8,8,10,11,29,67,22,24,33
4/3/2023 13:00,7,7,9,9,29,67,23,24,33
4/3/2023 13:15,7,7,9,9,29,67,23,24,33
4/3/2023 13:30,8,8,10,11,29,67,23,24,33
4/3/2023 13:45,10,10,12,13,29,66,22,24,33
4/3/2023 14:00,8,8,10,11,29,66,22,24,33
4/3/2023 14:15,8,9,10,11,29,66,22,24,33
4/3/2023 14:30,9,9,11,11,29,66,22,24,33
4/3/2023 14:45,9,9,11,12,29,66,22,24,33
4/3/2023 15:00,8,9,10,11,29,65,22,24,33
4/3/2023 15:15,8,8,10,11,29,66,22,24,33
4/3/2023 15:30,8,8,9,10,29,66,22,24,33
4/3/2023 15:45,8,8,10,11,29,67,22,24,33
4/3/2023 16:00,7,7,9,10,29,67,22,24,33
4/3/2023 16:15,7,7,8,9,29,67,22,24,32
4/3/2023 16:30,6,7,8,9,29,67,22,24,32
4/3/2023 16:45,6,7,8,9,29,66,22,24,32
4/3/2023 17:00,6,6,8,8,29,66,22,24,32
4/3/2023 17:15,6,6,7,8,29,67,22,24,32
4/3/2023 17:30,6,6,7,8,29,67,22,24,32
4/3/2023 17:45,5,6,7,7,29,68,22,24,32
4/3/2023 18:00,7,7,9,9,29,68,22,24,32
4/3/2023 18:15,7,8,9,10,29,66,22,23,32
4/3/2023 18:30,6,7,8,8,29,67,22,23,31
4/3/2023 18:45,5,6,7,7,29,68,22,23,31
4/3/2023 19:00,5,5,7,7,29,69,22,24,32
4/3/2023 19:15,5,6,7,7,29,70,23,24,32
4/3/2023 19:30,5,5,7,7,28,71,23,24,32
4/3/2023 19:45,5,5,6,7,28,71,23,24,32
4/3/2023 20:00,5,6,7,8,28,71,23,24,32
4/3/2023 20:15,6,6,8,8,28,72,23,24,32
4/3/2023 20:30,5,5,6,6,28,72,23,24,32
4/3/2023 20:45,4,4,5,5,28,72,23,24,32
4/3/2023 21:00,4,4,5,5,28,72,23,24,32
4/3/2023 21:15,4,4,4,5,29,72,23,24,32
4/3/2023 21:30,4,4,5,5,29,72,23,24,32
4/3/2023 21:45,4,4,5,6,29,72,23,24,32
4/3/2023 22:00,4,4,5,6,29,72,23,24,32
4/3/2023 22:15,4,5,6,6,28,72,23,24,32
4/3/2023 22:30,4,4,6,6,29,72,23,24,32
4/3/2023 22:45,9,9,11,12,29,72,23,24,32
4/3/2023 23:00,6,6,7,8,28,72,23,24,32
4/3/2023 23:15,5,5,6,7,28,72,23,24,32
4/3/2023 23:30,5,5,6,7,29,73,23,24,32
4/3/2023 23:45,5,5,6,6,28,73,23,24,32
4/4/2023 0:00,4,4,6,6,28,73,23,24,32
4/4/2023 0:15,4,5,6,6,28,73,23,24,32
4/4/2023 0:30,4,5,6,6,28,73,23,24,32
4/4/2023 0:45,4,4,5,5,28,73,23,24,32
4/4/2023 1:00,4,4,5,6,29,73,23,24,32
4/4/2023 1:15,4,4,5,6,28,73,23,24,32
4/4/2023 1:30,4,5,5,6,28,74,23,24,32
4/4/2023 1:45,5,5,6,7,28,74,23,24,32
4/4/2023 2:00,5,6,7,7,28,73,23,24,32
4/4/2023 2:15,6,6,7,8,28,73,23,24,32
4/4/2023 2:30,6,7,8,8,28,73,23,24,32
4/4/2023 2:45,6,6,8,8,28,73,23,24,32
4/4/2023 3:00,6,7,8,8,28,74,23,24,31
4/4/2023 3:15,6,6,7,8,28,73,23,24,32
4/4/2023 3:30,5,5,6,6,28,73,23,24,32
4/4/2023 3:45,6,6,7,8,28,73,23,24,31
4/4/2023 4:00,5,6,7,7,28,73,23,24,31
4/4/2023 4:15,5,5,6,7,28,73,23,24,31
4/4/2023 4:30,5,5,6,6,28,73,23,24,31
4/4/2023 4:45,5,6,7,7,28,73,23,24,31
4/4/2023 5:00,5,5,6,7,28,74,23,24,31
4/4/2023 5:15,5,6,6,7,28,74,23,24,31
4/4/2023 5:30,6,7,8,8,28,74,23,24,31
4/4/2023 5:45,7,7,8,8,28,74,23,24,31
4/4/2023 6:00,8,8,10,10,28,74,23,24,31
4/4/2023 6:15,7,8,9,10,28,74,23,24,31
4/4/2023 6:30,8,8,10,11,28,75,23,24,31
4/4/2023 6:45,8,8,10,10,28,75,23,24,31
4/4/2023 7:00,9,9,11,12,28,75,23,24,31
4/4/2023 7:15,10,10,13,14,28,76,23,24,31
4/4/2023 7:30,11,11,14,15,28,76,23,24,31
4/4/2023 7:45,11,11,13,14,28,76,23,24,32
4/4/2023 8:00,12,12,15,16,28,75,23,24,32
4/4/2023 8:15,13,13,16,17,28,79,24,25,32
4/4/2023 8:30,15,14,19,19,28,81,24,25,32
4/4/2023 8:45,14,14,18,20,28,81,24,25,33
4/4/2023 9:00,10,10,12,12,28,81,24,25,33
4/4/2023 9:15,10,10,12,13,28,79,24,25,33
4/4/2023 9:30,10,10,12,13,28,77,24,25,32
4/4/2023 9:45,10,10,12,13,28,75,23,24,32
4/4/2023 10:00,7,8,9,10,28,74,23,24,32
4/4/2023 10:15,10,10,12,12,28,72,23,24,32
4/4/2023 10:30,10,10,12,12,28,72,23,24,32
4/4/2023 10:45,10,10,12,13,28,72,23,24,32
4/4/2023 11:00,11,11,14,14,28,72,23,24,32
4/4/2023 11:15,11,11,14,14,29,71,23,24,32
4/4/2023 11:30,9,10,12,12,29,71,23,24,32
4/4/2023 11:45,9,10,12,12,29,72,23,24,33
4/4/2023 12:00,12,12,14,15,29,71,23,24,33
4/4/2023 12:15,13,12,16,17,29,71,23,24,32
4/4/2023 12:30,11,11,14,14,29,72,23,24,33
4/4/2023 12:45,9,9,11,12,29,72,23,24,33
4/4/2023 13:00,8,8,10,11,29,72,23,25,33
4/4/2023 13:15,9,9,11,12,29,72,23,24,33
4/4/2023 13:30,8,8,10,11,29,72,23,24,33
4/4/2023 13:45,7,7,8,9,29,72,23,25,33
4/4/2023 14:00,8,8,10,10,29,73,24,25,33
4/4/2023 14:15,7,8,9,10,29,74,24,25,34
4/4/2023 14:30,7,7,9,9,29,74,24,25,34
4/4/2023 14:45,7,8,9,10,29,73,24,25,34
4/4/2023 15:00,7,8,9,10,29,72,24,25,34
4/4/2023 15:15,7,7,8,9,29,72,24,25,34
4/4/2023 15:30,7,7,8,9,29,73,24,25,34
4/4/2023 15:45,7,7,8,9,29,73,24,25,33
4/4/2023 16:00,6,6,8,8,29,73,24,25,34
4/4/2023 16:15,6,6,8,8,29,73,24,25,34
4/4/2023 16:30,6,6,8,8,29,73,24,25,34
4/4/2023 16:45,6,6,7,8,29,73,24,25,34
4/4/2023 17:00,6,6,8,9,29,73,24,25,34
4/4/2023 17:15,6,7,8,9,29,73,24,25,34
4/4/2023 17:30,8,8,10,10,29,75,24,25,34
4/4/2023 17:45,7,7,9,9,29,75,24,25,34
4/4/2023 18:00,7,7,9,9,29,75,24,25,34
4/4/2023 18:15,7,7,9,10,29,76,24,25,34
4/4/2023 18:30,8,8,10,11,29,75,24,25,34
4/4/2023 18:45,7,7,8,9,29,74,24,25,33
4/4/2023 19:00,8,8,9,10,29,74,24,25,33
4/4/2023 19:15,6,6,8,8,29,75,24,25,33
4/4/2023 19:30,7,7,9,9,29,76,24,25,33
4/4/2023 19:45,6,6,7,8,29,75,24,25,33
4/4/2023 20:00,7,7,9,10,29,75,24,25,33
4/4/2023 20:15,5,6,7,7,29,75,24,25,33
4/4/2023 20:30,5,5,6,7,29,75,24,25,33
4/4/2023 20:45,4,4,5,6,29,74,24,25,33
4/4/2023 21:00,4,4,5,6,29,74,24,25,33
4/4/2023 21:15,5,5,6,6,29,74,23,25,33
4/4/2023 21:30,6,6,7,8,29,73,23,24,33
4/4/2023 21:45,4,4,5,6,29,73,23,24,33
4/4/2023 22:00,4,4,5,5,29,73,23,24,33
4/4/2023 22:15,4,4,5,5,29,73,23,24,33
4/4/2023 22:30,4,4,5,5,29,74,23,24,33
4/4/2023 22:45,4,4,5,5,29,74,23,24,32
4/4/2023 23:00,4,4,4,5,29,73,23,24,32
4/4/2023 23:15,3,3,4,4,29,74,23,24,32
4/4/2023 23:30,3,3,4,4,29,73,23,24,33
4/4/2023 23:45,4,4,5,5,29,74,24,25,33
4/5/2023 0:00,2,2,3,3,29,75,24,25,33
4/5/2023 0:15,3,3,3,4,28,75,24,25,33
4/5/2023 0:30,3,3,3,4,28,76,24,25,33
4/5/2023 0:45,3,3,4,4,28,76,24,25,32
4/5/2023 1:00,3,3,3,4,28,76,24,25,33
4/5/2023 1:15,2,2,3,3,28,76,24,25,33
4/5/2023 1:30,2,2,3,3,28,76,24,25,33
4/5/2023 1:45,2,2,3,3,28,76,24,25,33
4/5/2023 2:00,3,3,4,4,28,76,24,25,32
4/5/2023 2:15,3,3,3,4,28,76,24,25,32
4/5/2023 2:30,2,3,3,4,28,76,24,25,32
4/5/2023 2:45,3,2,3,4,28,76,24,25,32
4/5/2023 3:00,2,2,3,3,28,76,24,25,32
4/5/2023 3:15,2,2,3,3,28,76,24,25,32
4/5/2023 3:30,2,2,3,3,28,76,24,25,32
4/5/2023 3:45,4,4,5,6,28,75,23,24,32
4/5/2023 4:00,4,4,6,6,28,75,23,24,32
4/5/2023 4:15,5,5,7,7,28,75,23,24,32
4/5/2023 4:30,6,6,7,8,28,75,23,24,31
4/5/2023 4:45,6,6,7,8,28,76,23,24,31
4/5/2023 5:00,7,7,9,10,28,76,23,24,31
4/5/2023 5:15,7,8,9,10,28,77,23,24,31
4/5/2023 5:30,9,9,11,12,28,77,23,24,31
4/5/2023 5:45,10,10,13,14,27,78,23,24,30
4/5/2023 6:00,9,9,11,12,27,78,23,24,31
4/5/2023 6:15,8,8,10,10,27,78,23,24,31
4/5/2023 6:30,7,7,9,10,28,77,23,24,31
4/5/2023 6:45,6,6,8,8,28,77,23,24,31
4/5/2023 7:00,6,6,8,8,28,77,23,24,31
4/5/2023 7:15,6,6,8,8,28,78,23,24,31
4/5/2023 7:30,6,6,7,8,28,78,24,24,32
4/5/2023 7:45,6,6,7,7,28,78,24,25,32
4/5/2023 8:00,6,6,7,8,28,78,24,25,32
4/5/2023 8:15,7,7,8,9,28,81,24,25,32
4/5/2023 8:30,9,9,11,11,28,84,25,26,33
4/5/2023 8:45,10,10,12,13,28,84,25,26,33
4/5/2023 9:00,9,10,12,12,28,84,25,26,33
4/5/2023 9:15,9,9,11,12,28,83,25,26,33
4/5/2023 9:30,8,8,10,10,28,82,25,26,34
4/5/2023 9:45,6,6,7,8,28,81,25,26,34
4/5/2023 10:00,6,6,7,8,28,80,25,26,34
4/5/2023 10:15,5,5,6,6,29,79,25,25,34
4/5/2023 10:30,5,5,6,6,29,78,24,25,34
4/5/2023 10:45,5,5,6,7,29,78,24,25,34
4/5/2023 11:00,4,4,5,6,29,78,24,25,34
4/5/2023 11:15,6,6,7,7,29,77,24,25,34
4/5/2023 11:30,5,5,6,6,29,77,24,25,34
4/5/2023 11:45,6,6,8,8,29,76,24,25,34
4/5/2023 12:00,6,6,7,8,29,76,24,25,34
4/5/2023 12:15,6,6,8,9,29,76,24,25,34
4/5/2023 12:30,6,6,8,8,29,76,24,26,34
4/5/2023 12:45,8,8,10,11,29,76,24,25,34
4/5/2023 13:00,7,8,9,10,29,76,24,26,35
4/5/2023 13:15,8,8,11,12,29,75,24,25,35
4/5/2023 13:30,9,9,11,12,29,75,24,26,35
4/5/2023 13:45,9,9,12,13,29,76,25,26,35
4/5/2023 14:00,10,10,13,14,29,76,25,26,35
4/5/2023 14:15,11,11,14,14,29,76,25,26,35
4/5/2023 14:30,12,12,14,15,29,76,25,26,35
4/5/2023 14:45,12,12,15,16,29,76,25,26,35
4/5/2023 15:00,13,13,17,18,29,76,25,26,35
4/5/2023 15:15,16,15,20,21,29,76,25,26,35
4/5/2023 15:30,16,15,20,21,29,76,25,26,35
4/5/2023 15:45,17,16,22,22,29,76,25,26,35
4/5/2023 16:00,20,18,25,27,29,77,25,26,35
4/5/2023 16:15,17,16,21,22,29,77,25,26,36
4/5/2023 16:30,19,18,24,26,29,77,25,26,36
4/5/2023 16:45,18,16,22,22,29,77,25,26,36
4/5/2023 17:00,21,20,27,28,29,77,25,26,35
4/5/2023 17:15,23,21,29,31,29,78,25,26,35
4/5/2023 17:30,21,19,26,28,29,78,25,26,35
4/5/2023 17:45,16,16,20,21,29,78,25,26,35
4/5/2023 18:00,14,14,18,18,29,77,25,26,35
4/5/2023 18:15,14,14,17,18,29,78,25,26,35
4/5/2023 18:30,13,13,16,17,29,78,25,26,35
4/5/2023 18:45,12,12,15,16,29,78,25,26,35
4/5/2023 19:00,12,12,15,15,29,78,25,26,35
4/5/2023 19:15,14,14,18,18,29,79,25,26,35
4/5/2023 19:30,14,14,17,18,29,78,25,26,35
4/5/2023 19:45,14,13,17,18,29,77,24,25,34
4/5/2023 20:00,13,13,16,16,29,75,24,25,34
4/5/2023 20:15,13,13,16,17,29,74,24,25,33
4/5/2023 20:30,13,13,16,16,29,74,24,25,33
4/5/2023 20:45,12,12,15,16,29,76,24,25,34
4/5/2023 21:00,11,11,14,15,29,76,24,25,34
4/5/2023 21:15,12,12,15,16,29,76,24,25,34
4/5/2023 21:30,13,14,17,18,29,76,24,25,34
4/5/2023 21:45,11,11,13,14,29,77,24,25,34
