Date & Time,AQI,High AQI,PM 1 - ug/m³,High PM 1 - ug/m³,PM 2.5 - ug/m³,High PM 2.5 - ug/m³,PM 10 - ug/m³,High PM 10 - ug/m³,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Heat Index - °C,High Heat Index - °C
8/5/2023 11:30,13,32,4,10,8,19,18,46,29,29,29,84,87,84,26,27,25,26,27,26,34,36
8/5/2023 11:45,11,27,4,11,7,16,14,28,28,29,28,83,85,82,25,26,25,26,26,26,34,35
8/5/2023 12:00,17,32,7,11,10,19,17,35,29,29,28,83,85,83,26,26,25,26,27,26,35,35
8/5/2023 12:15,15,32,5,11,9,19,16,39,29,29,29,86,86,83,26,26,26,27,27,26,36,36
8/5/2023 12:30,14,33,5,11,9,20,18,43,29,29,29,85,86,84,26,26,26,27,27,27,36,36
8/5/2023 12:45,16,37,5,11,10,22,20,40,29,29,29,85,86,84,26,26,26,27,27,27,36,36
8/5/2023 13:00,15,33,5,10,9,20,18,38,29,29,29,84,85,84,26,26,26,27,27,27,36,37
8/5/2023 13:15,14,28,4,8,9,17,18,36,29,29,29,85,85,84,26,27,26,27,27,27,37,37
8/5/2023 13:30,14,35,4,9,8,21,18,40,29,30,29,83,85,83,26,27,26,27,27,27,37,38
8/5/2023 13:45,13,27,4,9,8,16,18,38,29,29,29,84,84,83,27,27,26,27,27,27,37,37
8/5/2023 14:00,15,33,5,10,9,20,19,39,30,30,29,84,85,83,27,27,26,27,27,27,38,38
8/5/2023 14:15,13,27,4,9,8,16,18,34,30,30,30,83,84,82,26,27,26,27,27,27,37,38
8/5/2023 14:30,13,28,4,9,8,17,17,40,30,30,29,84,85,82,26,27,26,27,27,27,37,38
8/5/2023 14:45,14,28,4,8,8,17,18,37,29,30,29,83,85,82,26,26,26,27,27,27,37,37
8/5/2023 15:00,12,28,4,7,7,17,16,41,29,30,29,80,84,80,25,26,25,26,27,26,36,37
8/5/2023 15:15,12,30,4,8,7,18,16,31,30,30,29,81,81,80,26,26,25,27,27,26,37,37
8/5/2023 15:30,13,37,4,10,8,22,17,39,30,30,29,81,82,80,26,26,26,27,27,27,38,38
8/5/2023 15:45,12,28,4,8,7,17,16,38,30,30,30,80,81,79,26,27,26,27,27,27,39,39
8/5/2023 16:00,13,32,4,7,8,19,18,39,30,30,30,81,82,79,26,26,26,27,27,27,38,39
8/5/2023 16:15,15,30,5,12,9,18,18,34,30,30,30,82,83,81,26,26,26,27,27,27,38,38
8/5/2023 16:30,14,32,5,8,8,19,18,42,30,30,30,81,83,81,26,27,26,27,27,27,38,39
8/5/2023 16:45,14,33,5,9,9,20,17,40,30,31,30,79,82,79,27,27,26,27,28,27,39,40
8/5/2023 17:00,12,30,4,8,7,18,17,32,31,31,31,77,80,77,26,27,26,27,28,27,40,40
8/5/2023 17:15,13,32,4,10,8,19,17,30,31,31,30,79,80,77,26,27,26,27,28,27,38,40
8/5/2023 17:30,12,27,4,8,7,16,15,32,30,30,30,81,81,79,26,26,26,27,27,27,37,38
8/5/2023 17:45,13,30,4,8,8,18,16,37,29,30,29,82,82,80,26,26,26,27,27,27,36,37
8/5/2023 18:00,13,27,4,9,8,16,17,33,29,29,29,83,84,82,26,26,26,27,27,27,37,37
8/5/2023 18:15,14,33,5,10,8,20,17,35,29,29,29,84,85,83,26,26,26,26,27,26,35,37
8/5/2023 18:30,14,28,5,9,8,17,17,36,29,29,28,87,87,84,26,26,26,27,27,26,35,35
8/5/2023 18:45,16,30,5,9,10,18,19,36,28,29,28,87,88,86,26,26,26,27,27,26,35,35
8/5/2023 19:00,20,50,7,15,12,30,22,42,28,28,28,87,88,87,26,26,26,26,27,26,34,35
8/5/2023 19:15,23,40,8,14,14,24,24,48,28,28,28,88,88,87,26,26,26,26,27,26,34,35
8/5/2023 19:30,23,50,8,20,14,30,25,48,28,28,28,88,89,87,26,26,26,26,26,26,34,34
8/5/2023 19:45,17,35,6,11,10,21,20,40,28,28,28,88,89,88,26,26,26,26,26,26,33,34
8/5/2023 20:00,17,32,6,11,10,19,20,35,28,28,28,88,88,88,26,26,26,26,26,26,34,34
8/5/2023 20:15,18,35,6,14,11,21,21,45,28,28,28,88,88,88,26,26,26,26,26,26,34,34
8/5/2023 20:30,19,37,6,11,11,22,21,45,28,28,28,88,89,88,26,26,26,26,26,26,34,34
8/5/2023 20:45,17,42,6,16,10,25,19,43,28,28,28,89,89,88,26,26,26,26,26,26,34,34
8/5/2023 21:00,17,35,6,11,10,21,20,47,28,28,28,89,89,88,26,26,26,26,26,26,33,34
8/5/2023 21:15,17,38,6,13,10,23,21,45,28,28,28,88,89,88,26,26,26,26,26,26,34,34
8/5/2023 21:30,18,30,6,10,11,18,22,41,28,28,28,88,89,88,26,26,26,26,26,26,34,34
8/5/2023 21:45,18,33,6,10,11,20,20,38,28,28,28,90,90,88,26,26,26,26,26,26,34,34
8/5/2023 22:00,19,33,7,12,11,20,23,46,28,28,28,90,90,89,26,26,26,26,26,26,33,34
8/5/2023 22:15,16,32,6,10,10,19,20,40,28,28,28,89,90,89,26,26,26,26,26,26,33,34
8/5/2023 22:30,15,28,5,9,9,17,19,35,28,28,28,90,90,89,26,26,26,26,26,26,33,34
8/5/2023 22:45,15,27,5,9,9,16,19,41,28,28,28,90,90,89,26,26,26,26,26,26,33,34
8/5/2023 23:00,15,33,5,9,9,20,19,41,28,28,28,90,90,89,26,26,26,26,26,26,33,34
8/5/2023 23:15,19,42,6,12,11,25,22,45,28,28,28,90,91,90,26,26,26,26,26,26,33,33
8/5/2023 23:30,30,51,9,15,18,31,31,50,28,28,28,89,90,88,26,26,26,26,26,26,33,33
8/5/2023 23:45,18,38,6,12,11,23,22,40,28,28,28,90,90,88,26,26,26,26,26,26,33,33
8/6/2023 0:00,22,37,7,13,13,22,24,44,28,28,28,89,90,89,26,26,26,26,26,26,33,33
8/6/2023 0:15,18,38,6,11,11,23,20,46,28,28,28,90,90,89,26,26,26,26,26,26,33,33
8/6/2023 0:30,18,32,6,10,11,19,22,47,27,28,27,92,93,90,26,26,26,26,26,26,33,33
8/6/2023 0:45,17,37,6,12,10,22,21,39,27,27,27,94,95,91,26,26,26,26,26,26,32,33
8/6/2023 1:00,17,32,6,9,10,19,21,49,27,27,27,93,95,93,26,26,25,26,26,26,31,32
8/6/2023 1:15,17,30,6,9,10,18,20,41,27,27,27,93,94,93,26,26,26,26,26,26,32,32
8/6/2023 1:30,15,30,5,10,9,18,19,45,27,27,27,93,93,93,26,26,26,26,26,26,32,32
8/6/2023 1:45,17,37,6,12,10,22,21,36,27,27,27,93,94,93,26,26,26,26,26,26,32,32
8/6/2023 2:00,17,37,6,12,10,22,20,37,27,27,27,93,94,92,26,26,26,26,26,26,32,32
8/6/2023 2:15,16,33,5,10,10,20,19,41,27,27,27,93,93,91,26,26,26,26,26,26,32,32
8/6/2023 2:30,16,37,6,11,10,22,20,43,27,27,27,93,93,92,26,26,26,26,26,26,32,32
8/6/2023 2:45,16,32,5,12,10,19,21,41,27,27,27,92,93,92,26,26,26,26,26,26,32,32
8/6/2023 3:00,15,30,5,10,9,18,19,37,27,27,27,91,92,91,26,26,26,26,26,26,32,32
8/6/2023 3:15,15,27,5,8,9,16,20,35,27,27,27,92,92,91,26,26,26,26,26,26,32,32
8/6/2023 3:30,16,30,5,10,9,18,20,36,27,27,27,92,92,90,26,26,25,26,26,26,32,32
8/6/2023 3:45,16,32,5,11,10,19,20,43,27,27,27,90,93,90,25,26,25,26,26,26,32,32
8/6/2023 4:00,15,33,5,10,9,20,19,39,27,27,27,92,93,90,26,26,25,26,26,26,32,32
8/6/2023 4:15,13,30,5,9,8,18,18,36,27,27,27,89,93,89,25,26,25,26,26,25,31,32
8/6/2023 4:30,14,28,5,9,9,17,18,40,27,27,27,92,92,88,26,26,25,26,26,25,32,32
8/6/2023 4:45,15,38,5,9,9,23,20,38,27,27,27,90,92,90,25,26,25,26,26,26,31,32
8/6/2023 5:00,14,33,5,9,8,20,18,45,27,27,27,91,91,90,26,26,25,26,26,26,32,32
8/6/2023 5:15,13,30,4,8,8,18,18,40,27,27,27,90,91,90,25,26,25,26,26,26,32,32
8/6/2023 5:30,15,30,5,8,9,18,18,39,27,27,27,90,91,90,25,26,25,26,26,26,32,32
8/6/2023 5:45,13,27,4,9,8,16,17,45,27,27,27,90,90,89,25,26,25,26,26,26,32,32
8/6/2023 6:00,14,32,5,10,9,19,19,42,27,27,27,89,90,89,25,25,25,26,26,26,32,32
8/6/2023 6:15,15,32,5,10,9,19,18,36,27,27,27,89,89,88,25,25,25,26,26,26,32,32
8/6/2023 6:30,13,27,4,7,8,16,17,49,27,27,27,89,90,89,25,26,25,26,26,26,32,32
8/6/2023 6:45,13,27,5,10,8,16,16,34,27,27,27,89,90,89,25,26,25,26,26,26,32,32
8/6/2023 7:00,21,37,7,13,12,22,23,40,27,28,27,90,90,89,26,26,25,26,26,26,33,33
8/6/2023 7:15,16,32,5,11,9,19,18,42,27,28,27,90,90,89,26,26,25,26,26,26,32,33
8/6/2023 7:30,14,30,5,10,8,18,18,35,27,28,27,89,90,89,26,26,25,26,26,26,32,33
8/6/2023 7:45,13,37,5,12,8,22,16,35,27,28,27,90,90,89,26,26,25,26,26,26,33,33
8/6/2023 8:00,13,25,4,8,8,15,16,32,27,28,27,88,90,88,25,26,25,26,26,26,32,33
8/6/2023 8:15,13,30,5,10,8,18,16,36,27,28,27,87,88,86,25,25,25,26,26,25,32,32
8/6/2023 8:30,12,28,4,9,7,17,14,28,27,28,27,87,87,86,25,25,25,26,26,26,32,32
8/6/2023 8:45,15,33,5,10,9,20,17,36,28,28,28,88,88,87,25,25,25,26,26,26,33,33
8/6/2023 9:00,13,28,5,11,8,17,17,38,28,28,28,85,88,84,25,26,25,26,26,26,33,33
8/6/2023 9:15,11,25,5,9,7,15,12,23,28,28,28,82,85,82,25,25,24,26,26,25,33,33
8/6/2023 9:30,12,25,5,8,8,15,13,34,28,28,28,85,85,82,25,26,25,26,26,25,34,34
8/6/2023 9:45,13,27,5,9,8,16,15,34,28,29,28,84,85,84,26,26,25,26,26,26,34,34
8/6/2023 10:00,13,28,5,10,8,17,14,36,29,29,29,86,86,84,26,26,26,27,27,26,36,36
8/6/2023 10:15,13,28,5,9,8,17,16,36,29,29,29,86,87,85,26,26,26,27,27,26,36,36
8/6/2023 10:30,12,25,4,9,7,15,16,38,29,29,29,85,86,84,26,26,26,26,27,26,35,36
8/6/2023 10:45,12,25,4,9,7,15,16,34,29,29,29,83,85,83,26,26,26,26,27,26,35,36
8/6/2023 11:00,12,32,4,10,7,19,14,34,29,29,29,82,83,82,26,26,26,26,27,26,36,36
8/6/2023 11:15,12,28,4,9,7,17,15,39,29,29,29,83,84,81,26,26,25,26,27,26,35,36
8/6/2023 11:30,12,25,4,9,7,15,15,35,29,29,29,81,83,81,26,26,25,26,26,26,35,35
8/6/2023 11:45,12,27,5,9,7,16,14,31,29,29,29,80,82,80,25,26,25,26,27,26,35,36
8/6/2023 12:00,12,27,5,9,7,16,15,46,29,29,28,82,83,80,25,26,25,26,26,26,34,36
8/6/2023 12:15,17,33,6,12,10,20,17,34,29,29,28,82,84,81,25,26,25,26,26,26,34,35
8/6/2023 12:30,18,50,7,21,11,30,18,44,29,29,28,80,82,80,25,25,25,26,26,26,34,34
8/6/2023 12:45,19,47,7,19,11,28,18,38,29,29,29,79,81,78,25,25,24,26,26,25,34,34
8/6/2023 13:00,14,28,6,10,8,17,16,39,29,29,29,79,80,78,25,25,25,26,26,26,35,35
8/6/2023 13:15,13,32,5,12,8,19,14,27,29,30,29,78,80,78,25,26,25,26,26,26,36,36
8/6/2023 13:30,13,37,5,10,8,22,16,32,30,30,29,80,80,78,26,26,25,26,27,26,36,37
8/6/2023 13:45,12,30,4,11,8,18,15,42,30,30,29,80,80,79,26,26,26,27,27,26,37,37
8/6/2023 14:00,11,27,4,8,6,16,15,31,30,30,30,79,80,79,26,26,26,27,27,27,37,38
8/6/2023 14:15,12,25,4,7,7,15,16,37,30,30,30,80,80,79,26,26,26,27,27,27,38,38
8/6/2023 14:30,13,30,4,9,8,18,17,33,30,30,30,81,82,79,26,26,26,27,27,27,37,38
8/6/2023 14:45,12,27,4,8,7,16,16,46,30,30,29,83,83,80,26,26,26,27,27,27,37,37
8/6/2023 15:00,13,32,5,11,8,19,16,34,29,29,29,86,86,83,26,26,26,26,27,26,35,37
8/6/2023 15:15,15,33,5,11,9,20,17,39,29,29,28,86,87,85,26,26,26,27,27,26,35,35
8/6/2023 15:30,16,30,6,12,9,18,17,33,29,29,29,85,86,85,26,26,26,27,27,26,36,36
8/6/2023 15:45,14,30,5,10,8,18,15,35,29,29,28,84,86,82,25,26,25,26,27,26,34,36
8/6/2023 16:00,13,28,5,9,8,17,15,33,28,28,28,86,87,84,26,26,25,26,26,26,34,34
8/6/2023 16:15,11,25,4,9,7,15,12,24,28,28,28,86,87,85,26,26,25,26,26,26,34,34
8/6/2023 16:30,12,25,4,8,8,15,14,43,29,29,28,86,87,85,26,26,26,27,27,26,35,35
8/6/2023 16:45,14,28,5,10,8,17,16,44,29,29,28,85,86,85,26,26,26,26,27,26,35,35
8/6/2023 17:00,12,32,4,8,7,19,15,33,29,29,29,84,85,84,26,26,26,26,27,26,35,35
8/6/2023 17:15,13,32,4,9,8,19,16,35,29,29,29,83,85,83,26,26,26,26,27,26,36,36
8/6/2023 17:30,12,30,4,9,7,18,14,36,29,29,29,84,84,83,26,26,26,26,27,26,35,36
8/6/2023 17:45,11,25,4,8,6,15,14,35,29,29,29,85,86,84,26,26,26,27,27,26,36,36
8/6/2023 18:00,13,25,4,8,8,15,16,31,29,29,29,84,86,83,26,26,26,27,27,27,36,37
8/6/2023 18:15,16,40,5,12,10,24,21,50,29,29,29,83,85,83,26,26,26,26,27,26,35,37
8/6/2023 18:30,12,28,4,9,7,17,15,36,29,29,28,84,85,83,26,26,26,26,27,26,35,35
8/6/2023 18:45,14,37,5,13,8,22,17,43,28,29,28,86,86,84,26,26,26,26,26,26,34,35
8/6/2023 19:00,23,48,10,21,14,29,22,44,28,29,28,87,87,86,26,26,26,27,27,26,35,35
8/6/2023 19:15,16,33,6,12,10,20,19,34,28,29,28,88,89,86,26,26,26,26,27,26,34,35
8/6/2023 19:30,14,33,5,10,9,20,16,47,28,28,28,87,88,86,26,26,25,26,26,26,34,34
8/6/2023 19:45,18,33,7,11,11,20,18,37,28,28,28,87,88,87,26,26,26,26,26,26,34,34
8/6/2023 20:00,17,35,6,12,10,21,18,41,28,28,28,87,87,86,26,26,25,26,26,26,33,34
8/6/2023 20:15,15,32,6,12,9,19,16,38,28,28,28,88,88,86,26,26,25,26,26,26,34,34
8/6/2023 20:30,14,30,6,10,9,18,16,34,28,28,28,88,88,87,26,26,26,26,26,26,33,34
8/6/2023 20:45,15,30,5,10,9,18,17,32,28,28,28,88,89,88,26,26,26,26,26,26,34,34
8/6/2023 21:00,15,32,6,10,9,19,17,41,28,28,28,89,89,88,26,26,26,26,26,26,34,34
8/6/2023 21:15,13,25,5,9,8,15,14,29,28,28,28,88,89,88,26,26,26,26,26,26,33,34
8/6/2023 21:30,17,30,6,11,10,18,18,37,28,28,28,87,89,87,26,26,26,26,26,26,33,34
8/6/2023 21:45,16,32,6,11,10,19,18,40,28,28,28,87,88,87,25,26,25,26,26,26,33,34
8/6/2023 22:00,15,32,6,11,9,19,17,35,28,28,28,88,88,87,25,26,25,26,26,26,33,33
8/6/2023 22:15,15,33,6,11,9,20,17,34,28,28,28,89,89,86,26,26,25,26,26,26,33,33
8/6/2023 22:30,16,28,6,11,10,17,17,37,28,28,28,90,90,89,26,26,26,26,26,26,33,34
8/6/2023 22:45,14,37,5,13,9,22,16,31,28,28,28,89,90,89,26,26,26,26,26,26,33,34
8/6/2023 23:00,13,30,5,9,8,18,16,37,28,28,28,90,90,88,26,26,25,26,26,26,33,33
8/6/2023 23:15,13,27,5,9,8,16,15,30,28,28,27,88,90,88,25,26,25,26,26,26,33,33
8/6/2023 23:30,14,38,5,11,8,23,16,37,28,28,27,89,89,88,26,26,25,26,26,26,33,33
8/6/2023 23:45,19,42,7,12,12,25,21,52,28,28,27,88,89,88,26,26,25,26,26,26,33,33
8/7/2023 0:00,15,28,5,10,9,17,17,36,28,28,27,89,90,88,26,26,25,26,26,26,33,33
